Date,Location,Weather,Visibility_m,Traffic_Density_vehicles_per_min,Accident_Occurred,Severity
2020-01-18 22:00:00,Sector 16,Rain,133,57,0,Low
2020-01-18 23:00:00,Bypass Road,Storm,40,55,0,High
2020-01-19 00:00:00,Intersection A,Fog,167,73,1,Medium
2020-01-19 01:00:00,Highway 21,Clear,264,18,0,Medium
2020-01-19 02:00:00,Intersection B,Cloudy,285,70,0,High
2020-01-19 03:00:00,Intersection A,Rain,236,57,0,High
2020-01-19 04:00:00,Intersection B,Cloudy,259,68,0,High
2020-01-19 05:00:00,Bypass Road,Fog,251,76,0,Low
2020-01-19 06:00:00,City Center,Clear,251,53,0,High
2020-01-19 07:00:00,Intersection B,Storm,261,66,0,Low
2020-01-19 08:00:00,Highway 21,Cloudy,209,41,1,Low
2020-01-19 09:00:00,City Center,Storm,248,53,0,Medium
2020-01-19 10:00:00,Intersection B,Clear,85,72,0,High
2020-01-19 11:00:00,Bypass Road,Cloudy,298,37,0,Low
2020-01-19 12:00:00,City Center,Storm,288,26,0,Low
2020-01-19 13:00:00,Bypass Road,Storm,228,74,1,High
2020-01-19 14:00:00,Intersection B,Cloudy,35,37,0,Low
2020-01-19 15:00:00,Bypass Road,Clear,239,32,0,Low
2020-01-19 16:00:00,Highway 21,Storm,276,8,0,Low
2020-01-19 17:00:00,Intersection B,Fog,287,70,0,High
2020-01-19 18:00:00,Intersection B,Cloudy,248,81,1,Low
2020-01-19 19:00:00,Intersection B,Rain,138,53,1,Medium
2020-01-19 20:00:00,Intersection A,Rain,197,15,0,High
2020-01-19 21:00:00,Intersection A,Clear,39,39,0,Medium
2020-01-19 22:00:00,Intersection A,Fog,55,43,0,Medium
2020-01-19 23:00:00,Highway 21,Storm,127,14,0,Medium
2020-01-20 00:00:00,City Center,Rain,208,78,0,Low
2020-01-20 01:00:00,Bypass Road,Clear,197,76,0,Low
2020-01-20 02:00:00,Sector 16,Fog,115,73,0,Medium
2020-01-20 03:00:00,Intersection B,Fog,39,27,0,Medium
2020-01-20 04:00:00,Bypass Road,Clear,183,38,0,High
2020-01-20 05:00:00,Intersection B,Clear,116,36,0,Medium
2020-01-20 06:00:00,Highway 21,Storm,162,20,0,Low
2020-01-20 07:00:00,Intersection B,Clear,81,72,0,Medium
2020-01-20 08:00:00,Intersection A,Storm,261,58,0,Medium
2020-01-20 09:00:00,Sector 16,Storm,257,32,1,High
2020-01-20 10:00:00,Sector 62,Cloudy,150,64,0,Medium
2020-01-20 11:00:00,Intersection B,Fog,112,82,0,High
2020-01-20 12:00:00,Bypass Road,Fog,110,80,0,High
2020-01-20 13:00:00,Intersection A,Fog,152,64,0,Medium
2020-01-20 14:00:00,Sector 62,Cloudy,142,84,0,Medium
2020-01-20 15:00:00,Sector 16,Storm,137,48,0,Low
2020-01-20 16:00:00,Sector 62,Storm,217,6,0,Low
2020-01-20 17:00:00,Intersection A,Clear,20,27,1,High
2020-01-20 18:00:00,City Center,Cloudy,230,50,0,High
2020-01-20 19:00:00,City Center,Clear,282,77,0,Low
2020-01-20 20:00:00,Sector 62,Cloudy,231,58,0,High
2020-01-20 21:00:00,Highway 21,Clear,106,75,0,Low
2020-01-20 22:00:00,Bypass Road,Rain,172,13,0,High
2020-01-20 23:00:00,Bypass Road,Fog,206,74,0,Low
2020-01-21 00:00:00,Sector 62,Fog,80,48,0,Low
2020-01-21 01:00:00,Intersection B,Storm,114,78,1,High
2020-01-21 02:00:00,Intersection B,Rain,293,77,0,High
2020-01-21 03:00:00,Bypass Road,Fog,60,16,0,High
2020-01-21 04:00:00,Bypass Road,Storm,166,36,0,Medium
2020-01-21 05:00:00,City Center,Rain,265,38,0,Medium
2020-01-21 06:00:00,Highway 21,Fog,151,37,0,High
2020-01-21 07:00:00,Intersection A,Clear,142,68,0,High
2020-01-21 08:00:00,Intersection B,Cloudy,162,52,0,High
2020-01-21 09:00:00,Bypass Road,Rain,201,20,1,High
2020-01-21 10:00:00,City Center,Storm,211,54,0,Low
2020-01-21 11:00:00,Sector 16,Rain,226,27,1,Medium
2020-01-21 12:00:00,City Center,Storm,250,30,1,High
2020-01-21 13:00:00,Intersection B,Rain,41,58,0,Medium
2020-01-21 14:00:00,Intersection B,Storm,99,48,0,Medium
2020-01-21 15:00:00,City Center,Fog,149,41,0,Low
2020-01-21 16:00:00,Intersection A,Clear,295,13,1,High
2020-01-21 17:00:00,Sector 62,Fog,74,17,1,Medium
2020-01-21 18:00:00,Intersection B,Clear,85,64,0,Low
2020-01-21 19:00:00,City Center,Fog,246,84,0,High
2020-01-21 20:00:00,Bypass Road,Fog,45,6,0,High
2020-01-21 21:00:00,City Center,Rain,272,64,1,Medium
2020-01-21 22:00:00,Highway 21,Cloudy,216,61,1,Low
2020-01-21 23:00:00,Sector 62,Storm,149,47,0,Low
2020-01-22 00:00:00,Sector 16,Storm,262,23,0,Low
2020-01-22 01:00:00,Intersection A,Storm,231,15,0,Low
2020-01-22 02:00:00,Sector 16,Clear,209,82,0,High
2020-01-22 03:00:00,Sector 62,Storm,245,51,1,Medium
2020-01-22 04:00:00,Sector 62,Storm,265,67,0,Medium
2020-01-22 05:00:00,Sector 62,Rain,75,11,0,Low
2020-01-22 06:00:00,Sector 16,Fog,74,83,0,Low
2020-01-22 07:00:00,Bypass Road,Storm,295,35,0,Low
2020-01-22 08:00:00,Sector 62,Cloudy,172,59,0,Medium
2020-01-22 09:00:00,City Center,Storm,72,29,0,High
2020-01-22 10:00:00,Sector 16,Clear,130,76,0,High
2020-01-22 11:00:00,Sector 62,Clear,223,34,0,Low
2020-01-22 12:00:00,City Center,Clear,131,40,0,High
2020-01-22 13:00:00,Bypass Road,Storm,277,54,0,High
2020-01-22 14:00:00,Highway 21,Rain,35,18,0,Medium
2020-01-22 15:00:00,Bypass Road,Cloudy,185,33,0,Low
2020-01-22 16:00:00,Sector 62,Storm,299,31,0,High
2020-01-22 17:00:00,Sector 16,Rain,177,54,0,Low
2020-01-22 18:00:00,Intersection B,Rain,268,40,1,Low
2020-01-22 19:00:00,Sector 62,Storm,200,38,0,High
2020-01-22 20:00:00,Intersection B,Storm,210,25,0,Medium
2020-01-22 21:00:00,City Center,Rain,158,42,0,High
2020-01-22 22:00:00,Highway 21,Rain,97,79,1,Medium
2020-01-22 23:00:00,Intersection A,Rain,69,83,0,High
2020-01-23 00:00:00,Bypass Road,Storm,104,80,0,Low
2020-01-23 01:00:00,Highway 21,Rain,202,54,0,Medium
2020-01-23 02:00:00,Sector 62,Clear,202,41,0,Medium
2020-01-23 03:00:00,Intersection B,Storm,23,79,1,Low
2020-01-23 04:00:00,Bypass Road,Clear,130,23,1,High
2020-01-23 05:00:00,Intersection B,Fog,270,5,0,Medium
2020-01-23 06:00:00,Sector 16,Storm,152,44,0,High
2020-01-23 07:00:00,Intersection B,Fog,119,59,0,High
2020-01-23 08:00:00,Sector 16,Rain,191,84,0,High
2020-01-23 09:00:00,City Center,Rain,138,30,0,Low
2020-01-23 10:00:00,Bypass Road,Cloudy,194,47,0,High
2020-01-23 11:00:00,Bypass Road,Rain,49,63,0,Low
2020-01-23 12:00:00,Intersection A,Fog,74,55,1,Medium
2020-01-23 13:00:00,Sector 62,Rain,215,19,0,High
2020-01-23 14:00:00,Sector 16,Storm,60,12,0,Medium
2020-01-23 15:00:00,Intersection A,Rain,192,18,0,High
2020-01-23 16:00:00,Intersection B,Cloudy,238,11,1,Medium
2020-01-23 17:00:00,Intersection B,Rain,227,22,1,Low
2020-01-23 18:00:00,Intersection A,Fog,177,16,0,Medium
2020-01-23 19:00:00,Bypass Road,Fog,247,6,1,Medium
2020-01-23 20:00:00,Intersection B,Rain,104,54,0,High
2020-01-23 21:00:00,City Center,Fog,192,25,0,High
2020-01-23 22:00:00,City Center,Fog,264,11,0,High
2020-01-23 23:00:00,Intersection A,Cloudy,192,16,0,High
2020-01-24 00:00:00,Sector 16,Storm,231,61,0,Low
2020-01-24 01:00:00,Sector 16,Cloudy,103,82,0,Medium
2020-01-24 02:00:00,Intersection A,Clear,192,78,0,Medium
2020-01-24 03:00:00,Sector 16,Cloudy,202,27,0,Low
2020-01-24 04:00:00,Bypass Road,Rain,152,34,0,Medium
2020-01-24 05:00:00,Bypass Road,Storm,281,62,0,High
2020-01-24 06:00:00,Sector 16,Rain,288,56,0,High
2020-01-24 07:00:00,City Center,Clear,216,60,0,High
2020-01-24 08:00:00,Sector 16,Storm,44,14,0,Medium
2020-01-24 09:00:00,Bypass Road,Fog,160,23,1,Low
2020-01-24 10:00:00,Highway 21,Cloudy,242,23,1,Low
2020-01-24 11:00:00,Sector 62,Rain,39,63,0,Medium
2020-01-24 12:00:00,Intersection B,Clear,266,48,0,Low
2020-01-24 13:00:00,Highway 21,Fog,220,63,0,Low
2020-01-24 14:00:00,Sector 16,Cloudy,134,8,0,High
2020-01-24 15:00:00,City Center,Fog,208,69,0,Medium
2020-01-24 16:00:00,Intersection A,Cloudy,45,17,0,Low
2020-01-24 17:00:00,Sector 16,Storm,73,71,1,Medium
2020-01-24 18:00:00,City Center,Fog,189,16,0,High
2020-01-24 19:00:00,Sector 62,Fog,30,59,0,High
2020-01-24 20:00:00,Sector 16,Fog,46,65,1,Low
2020-01-24 21:00:00,Bypass Road,Storm,102,45,0,Medium
2020-01-24 22:00:00,Intersection A,Clear,57,40,1,Medium
2020-01-24 23:00:00,City Center,Cloudy,106,6,0,High
2020-01-25 00:00:00,City Center,Fog,175,26,0,High
2020-01-25 01:00:00,City Center,Storm,205,26,0,High
2020-01-25 02:00:00,Sector 62,Clear,201,45,0,Low
2020-01-25 03:00:00,Sector 16,Cloudy,162,18,0,Medium
2020-01-25 04:00:00,Sector 62,Storm,225,39,0,Low
2020-01-25 05:00:00,Intersection B,Cloudy,161,54,0,Medium
2020-01-25 06:00:00,Intersection B,Fog,204,13,1,High
2020-01-25 07:00:00,Sector 16,Clear,260,63,1,Low
2020-01-25 08:00:00,Bypass Road,Storm,27,60,0,Low
2020-01-25 09:00:00,Sector 62,Clear,91,14,0,Low
2020-01-25 10:00:00,Intersection A,Fog,114,29,0,High
2020-01-25 11:00:00,City Center,Clear,176,49,0,Low
2020-01-25 12:00:00,City Center,Clear,60,15,0,Low
2020-01-25 13:00:00,Sector 16,Rain,288,13,1,High
2020-01-25 14:00:00,Bypass Road,Clear,174,11,1,Medium
2020-01-25 15:00:00,Intersection B,Cloudy,294,75,0,Low
2020-01-25 16:00:00,Intersection B,Storm,173,38,0,High
2020-01-25 17:00:00,City Center,Rain,72,24,0,Low
2020-01-25 18:00:00,Sector 16,Storm,198,9,0,Low
2020-01-25 19:00:00,Sector 62,Storm,259,59,0,Medium
2020-01-25 20:00:00,Intersection B,Fog,156,19,0,High
2020-01-25 21:00:00,Sector 62,Fog,274,52,0,Medium
2020-01-25 22:00:00,Bypass Road,Rain,243,8,0,Medium
2020-01-25 23:00:00,Intersection B,Fog,199,82,0,High
2020-01-26 00:00:00,Intersection B,Fog,201,25,0,Medium
2020-01-26 01:00:00,Highway 21,Fog,278,84,0,Low
2020-01-26 02:00:00,Intersection B,Storm,262,13,0,High
2020-01-26 03:00:00,Intersection A,Rain,115,70,1,High
2020-01-26 04:00:00,Sector 16,Storm,216,83,1,Low
2020-01-26 05:00:00,Sector 16,Cloudy,33,39,0,Low
2020-01-26 06:00:00,Sector 62,Storm,139,55,0,Low
2020-01-26 07:00:00,Bypass Road,Cloudy,288,82,0,Medium
2020-01-26 08:00:00,Intersection B,Clear,190,41,0,Medium
2020-01-26 09:00:00,Intersection A,Clear,91,10,0,Medium
2020-01-26 10:00:00,Sector 62,Cloudy,198,55,1,Medium
2020-01-26 11:00:00,Highway 21,Cloudy,189,70,1,Medium
2020-01-26 12:00:00,Sector 62,Storm,178,21,0,Medium
2020-01-26 13:00:00,Sector 62,Cloudy,173,69,0,High
2020-01-26 14:00:00,Intersection B,Rain,101,13,0,High
2020-01-26 15:00:00,Highway 21,Clear,76,17,0,High
2020-01-26 16:00:00,Sector 62,Clear,26,62,0,High
2020-01-26 17:00:00,Intersection A,Cloudy,131,34,0,High
2020-01-26 18:00:00,Intersection A,Fog,67,35,1,High
2020-01-26 19:00:00,Sector 16,Fog,99,27,0,Medium
2020-01-26 20:00:00,Highway 21,Cloudy,52,67,0,High
2020-01-26 21:00:00,Highway 21,Rain,134,32,0,Low
2020-01-26 22:00:00,Sector 16,Fog,22,63,1,High
2020-01-26 23:00:00,Sector 62,Cloudy,23,14,1,Low
2020-01-27 00:00:00,Highway 21,Rain,279,30,0,Low
2020-01-27 01:00:00,Intersection A,Rain,61,81,1,High
2020-01-27 02:00:00,Intersection A,Storm,28,21,0,Medium
2020-01-27 03:00:00,Intersection B,Rain,164,44,0,Medium
2020-01-27 04:00:00,Highway 21,Fog,116,72,0,Low
2020-01-27 05:00:00,Sector 62,Fog,295,27,0,Medium
2020-01-27 06:00:00,Sector 16,Cloudy,161,39,0,Low
2020-01-27 07:00:00,Sector 16,Cloudy,297,79,1,Medium
2020-01-27 08:00:00,Sector 62,Rain,46,80,0,Medium
2020-01-27 09:00:00,Bypass Road,Clear,62,13,0,Medium
2020-01-27 10:00:00,City Center,Storm,150,83,0,Medium
2020-01-27 11:00:00,Intersection B,Clear,235,49,0,High
2020-01-27 12:00:00,Sector 16,Rain,113,41,0,High
2020-01-27 13:00:00,Highway 21,Rain,27,73,0,High
2020-01-27 14:00:00,Intersection B,Clear,105,23,0,Low
2020-01-27 15:00:00,Highway 21,Storm,157,79,0,High
2020-01-27 16:00:00,Bypass Road,Clear,265,77,0,High
2020-01-27 17:00:00,Intersection A,Cloudy,40,31,0,High
2020-01-27 18:00:00,Intersection B,Fog,284,17,0,Medium
2020-01-27 19:00:00,Sector 16,Cloudy,167,61,0,Medium
2020-01-27 20:00:00,Intersection B,Fog,203,64,0,Medium
2020-01-27 21:00:00,Intersection B,Rain,246,16,0,Medium
2020-01-27 22:00:00,Intersection B,Storm,55,13,0,Medium
2020-01-27 23:00:00,City Center,Clear,265,81,0,High
2020-01-28 00:00:00,Intersection B,Storm,92,81,1,High
2020-01-28 01:00:00,Highway 21,Clear,169,31,0,Medium
2020-01-28 02:00:00,Intersection A,Cloudy,20,67,0,Medium
2020-01-28 03:00:00,Bypass Road,Cloudy,88,33,0,High
2020-01-28 04:00:00,Sector 62,Clear,249,26,1,High
2020-01-28 05:00:00,Intersection B,Storm,230,77,0,Medium
2020-01-28 06:00:00,Sector 16,Clear,91,23,0,Low
2020-01-28 07:00:00,Intersection B,Rain,115,42,0,Medium
2020-01-28 08:00:00,Sector 16,Cloudy,103,43,0,High
2020-01-28 09:00:00,Highway 21,Rain,247,19,0,Low
2020-01-28 10:00:00,Sector 16,Cloudy,255,58,1,Medium
2020-01-28 11:00:00,Sector 62,Cloudy,241,36,0,High
2020-01-28 12:00:00,Intersection A,Fog,242,50,0,High
2020-01-28 13:00:00,Sector 16,Rain,240,65,0,High
2020-01-28 14:00:00,Sector 16,Rain,235,56,0,Medium
2020-01-28 15:00:00,Intersection A,Fog,250,38,1,Medium
2020-01-28 16:00:00,Sector 62,Storm,188,77,0,Low
2020-01-28 17:00:00,Intersection B,Rain,61,39,0,High
2020-01-28 18:00:00,Sector 16,Clear,277,74,0,High
2020-01-28 19:00:00,Intersection A,Fog,215,41,0,Low
2020-01-28 20:00:00,Highway 21,Rain,115,82,0,Medium
2020-01-28 21:00:00,Intersection A,Storm,33,65,0,High
2020-01-28 22:00:00,Highway 21,Rain,132,53,0,Low
2020-01-28 23:00:00,Sector 62,Cloudy,96,13,1,High
2020-01-29 00:00:00,Intersection B,Clear,296,23,0,Medium
2020-01-29 01:00:00,Intersection A,Fog,179,32,1,Medium
2020-01-29 02:00:00,Bypass Road,Cloudy,138,84,0,Low
2020-01-29 03:00:00,Bypass Road,Storm,180,30,0,Low
2020-01-29 04:00:00,City Center,Cloudy,165,42,0,High
2020-01-29 05:00:00,Sector 16,Cloudy,182,44,1,Medium
2020-01-29 06:00:00,Sector 62,Storm,198,29,0,Medium
2020-01-29 07:00:00,Intersection A,Cloudy,108,73,0,Low
2020-01-29 08:00:00,Bypass Road,Fog,242,75,0,Low
2020-01-29 09:00:00,Sector 16,Rain,285,27,0,High
2020-01-29 10:00:00,Bypass Road,Cloudy,258,69,1,Medium
2020-01-29 11:00:00,Intersection A,Fog,53,26,0,High
2020-01-29 12:00:00,Highway 21,Rain,186,68,1,High
2020-01-29 13:00:00,Intersection A,Rain,144,72,1,Low
2020-01-29 14:00:00,City Center,Cloudy,243,62,0,Medium
2020-01-29 15:00:00,Intersection A,Fog,169,32,0,Low
2020-01-29 16:00:00,Intersection A,Cloudy,208,82,0,High
2020-01-29 17:00:00,City Center,Storm,62,72,0,High
2020-01-29 18:00:00,Sector 62,Rain,48,79,0,Medium
2020-01-29 19:00:00,Intersection A,Cloudy,139,8,0,Medium
2020-01-29 20:00:00,City Center,Rain,50,5,0,Medium
2020-01-29 21:00:00,Sector 16,Fog,200,30,0,Medium
2020-01-29 22:00:00,Highway 21,Clear,181,37,1,Low
2020-01-29 23:00:00,Highway 21,Cloudy,147,31,0,Low
2020-01-30 00:00:00,Intersection A,Cloudy,274,46,0,Low
2020-01-30 01:00:00,Sector 62,Rain,273,73,0,Low
2020-01-30 02:00:00,Sector 62,Fog,149,75,0,High
2020-01-30 03:00:00,Sector 16,Storm,31,68,0,Low
2020-01-30 04:00:00,Intersection A,Fog,54,29,0,Low
2020-01-30 05:00:00,Highway 21,Cloudy,217,76,0,Medium
2020-01-30 06:00:00,Sector 62,Storm,267,8,0,High
2020-01-30 07:00:00,Intersection A,Fog,129,16,0,Low
2020-01-30 08:00:00,Bypass Road,Clear,264,62,0,High
2020-01-30 09:00:00,Sector 62,Rain,269,15,0,High
2020-01-30 10:00:00,City Center,Fog,182,63,0,High
2020-01-30 11:00:00,Bypass Road,Fog,67,40,0,High
2020-01-30 12:00:00,Sector 62,Clear,90,26,0,Medium
2020-01-30 13:00:00,Highway 21,Cloudy,153,69,0,Medium
2020-01-30 14:00:00,Intersection B,Rain,258,54,0,High
2020-01-30 15:00:00,Bypass Road,Fog,87,8,0,High
2020-01-30 16:00:00,Sector 16,Storm,297,76,0,High
2020-01-30 17:00:00,Sector 16,Fog,51,56,0,Medium
2020-01-30 18:00:00,Highway 21,Rain,142,47,0,Medium
2020-01-30 19:00:00,Sector 62,Fog,41,50,0,High
2020-01-30 20:00:00,Intersection A,Clear,174,8,0,High
2020-01-30 21:00:00,Sector 62,Fog,129,17,0,High
2020-01-30 22:00:00,Highway 21,Fog,290,42,1,High
2020-01-30 23:00:00,Sector 16,Storm,134,49,0,Medium
2020-01-31 00:00:00,Sector 62,Clear,239,29,0,Low
2020-01-31 01:00:00,Sector 16,Clear,249,71,0,Low
2020-01-31 02:00:00,Bypass Road,Fog,271,59,1,Medium
2020-01-31 03:00:00,Intersection A,Storm,268,43,0,Medium
2020-01-31 04:00:00,Bypass Road,Fog,28,69,1,Low
2020-01-31 05:00:00,Sector 16,Fog,53,79,1,Low
2020-01-31 06:00:00,Sector 16,Rain,247,6,0,Low
2020-01-31 07:00:00,Intersection B,Rain,92,73,0,High
2020-01-31 08:00:00,Intersection B,Storm,231,66,1,Low
2020-01-31 09:00:00,Bypass Road,Cloudy,91,50,0,Low
2020-01-31 10:00:00,City Center,Rain,77,81,0,High
2020-01-31 11:00:00,Bypass Road,Cloudy,239,35,0,High
2020-01-31 12:00:00,Intersection B,Clear,294,39,0,Medium
2020-01-31 13:00:00,Sector 16,Rain,268,49,0,High
2020-01-31 14:00:00,Highway 21,Rain,35,81,0,Low
2020-01-31 15:00:00,Bypass Road,Storm,94,58,0,High
2020-01-31 16:00:00,Sector 16,Cloudy,125,75,1,Medium
2020-01-31 17:00:00,Highway 21,Rain,155,73,0,Low
2020-01-31 18:00:00,Highway 21,Rain,93,33,1,Medium
2020-01-31 19:00:00,Intersection B,Storm,273,76,0,Medium
2020-01-31 20:00:00,Bypass Road,Storm,37,12,0,Medium
2020-01-31 21:00:00,Sector 62,Cloudy,62,58,0,High
2020-01-31 22:00:00,Intersection A,Clear,69,11,0,High
2020-01-31 23:00:00,Intersection B,Clear,22,27,1,Medium
2020-02-01 00:00:00,Intersection B,Fog,251,36,0,Medium
2020-02-01 01:00:00,Sector 62,Rain,238,66,1,Medium
2020-02-01 02:00:00,Intersection A,Cloudy,78,49,0,Medium
2020-02-01 03:00:00,Sector 16,Rain,83,72,0,High
2020-02-01 04:00:00,City Center,Cloudy,89,34,0,High
2020-02-01 05:00:00,Bypass Road,Cloudy,161,43,0,Medium
2020-02-01 06:00:00,City Center,Cloudy,221,9,0,High
2020-02-01 07:00:00,Sector 16,Rain,226,71,0,Low
2020-02-01 08:00:00,Intersection B,Storm,240,26,0,High
2020-02-01 09:00:00,Intersection A,Rain,265,32,0,Medium
2020-02-01 10:00:00,Intersection B,Cloudy,100,26,0,High
2020-02-01 11:00:00,Highway 21,Fog,270,33,0,Low
2020-02-01 12:00:00,Intersection B,Clear,70,47,1,Low
2020-02-01 13:00:00,Intersection B,Cloudy,223,46,0,High
2020-02-01 14:00:00,Sector 16,Fog,44,64,0,Low
2020-02-01 15:00:00,Sector 16,Storm,60,81,0,Low
2020-02-01 16:00:00,Sector 16,Cloudy,88,75,0,High
2020-02-01 17:00:00,City Center,Fog,23,78,0,High
2020-02-01 18:00:00,Highway 21,Cloudy,259,72,1,High
2020-02-01 19:00:00,Sector 16,Rain,50,63,1,Medium
2020-02-01 20:00:00,Intersection A,Fog,136,10,0,Medium
2020-02-01 21:00:00,City Center,Rain,214,77,0,Low
2020-02-01 22:00:00,Sector 62,Rain,109,32,0,Low
2020-02-01 23:00:00,Intersection A,Fog,197,81,1,High
2020-02-02 00:00:00,Bypass Road,Clear,164,35,0,Low
2020-02-02 01:00:00,Bypass Road,Fog,221,43,0,High
2020-02-02 02:00:00,Intersection A,Clear,222,54,1,Medium
2020-02-02 03:00:00,Sector 16,Cloudy,43,82,0,High
2020-02-02 04:00:00,Sector 62,Cloudy,124,41,0,Low
2020-02-02 05:00:00,Sector 62,Fog,294,76,1,High
2020-02-02 06:00:00,City Center,Cloudy,79,19,1,High
2020-02-02 07:00:00,Sector 62,Storm,34,55,0,High
2020-02-02 08:00:00,Bypass Road,Rain,104,74,0,Low
2020-02-02 09:00:00,Highway 21,Rain,216,27,0,High
2020-02-02 10:00:00,Sector 16,Clear,254,29,1,High
2020-02-02 11:00:00,Sector 62,Cloudy,282,50,1,Low
2020-02-02 12:00:00,City Center,Clear,25,27,0,Medium
2020-02-02 13:00:00,Bypass Road,Rain,77,14,0,Medium
2020-02-02 14:00:00,Highway 21,Rain,164,77,0,Low
2020-02-02 15:00:00,Intersection B,Cloudy,61,81,0,Medium
2020-02-02 16:00:00,Intersection B,Storm,219,36,0,High
2020-02-02 17:00:00,Highway 21,Storm,193,55,0,Low
2020-02-02 18:00:00,Bypass Road,Cloudy,114,45,0,High
2020-02-02 19:00:00,City Center,Cloudy,236,69,0,High
2020-02-02 20:00:00,Highway 21,Clear,130,69,1,Low
2020-02-02 21:00:00,Sector 16,Cloudy,199,44,0,High
2020-02-02 22:00:00,Sector 16,Storm,182,22,0,Low
2020-02-02 23:00:00,Intersection B,Cloudy,138,40,0,High
2020-02-03 00:00:00,Sector 62,Clear,247,35,0,Medium
2020-02-03 01:00:00,City Center,Clear,164,58,0,High
2020-02-03 02:00:00,Intersection B,Clear,161,67,0,High
2020-02-03 03:00:00,Sector 62,Clear,141,5,0,Low
2020-02-03 04:00:00,Sector 62,Fog,245,56,0,Medium
2020-02-03 05:00:00,Sector 16,Cloudy,276,61,0,High
2020-02-03 06:00:00,Bypass Road,Rain,184,13,0,High
2020-02-03 07:00:00,Intersection A,Cloudy,240,78,0,Medium
2020-02-03 08:00:00,Bypass Road,Fog,88,60,0,Medium
2020-02-03 09:00:00,Intersection A,Clear,243,51,0,Medium
2020-02-03 10:00:00,Highway 21,Fog,143,7,0,Medium
2020-02-03 11:00:00,Sector 16,Storm,31,6,0,Medium
2020-02-03 12:00:00,Sector 62,Storm,71,58,0,High
2020-02-03 13:00:00,City Center,Cloudy,148,41,0,Medium
2020-02-03 14:00:00,Intersection A,Cloudy,154,60,1,Medium
2020-02-03 15:00:00,Bypass Road,Rain,164,35,0,High
2020-02-03 16:00:00,Sector 62,Rain,146,16,0,Low
2020-02-03 17:00:00,Intersection A,Storm,245,62,0,High
2020-02-03 18:00:00,Intersection A,Clear,90,71,0,Low
2020-02-03 19:00:00,Intersection A,Fog,292,30,0,Medium
2020-02-03 20:00:00,City Center,Rain,206,82,0,Low
2020-02-03 21:00:00,Sector 16,Rain,22,16,1,High
2020-02-03 22:00:00,City Center,Clear,41,20,0,Low
2020-02-03 23:00:00,Intersection B,Clear,185,57,0,Low
2020-02-04 00:00:00,Sector 62,Cloudy,265,76,0,Low
2020-02-04 01:00:00,Sector 16,Fog,253,53,0,Medium
2020-02-04 02:00:00,Sector 16,Clear,177,53,0,High
2020-02-04 03:00:00,Sector 16,Rain,170,11,0,Low
2020-02-04 04:00:00,Bypass Road,Rain,232,19,1,Medium
2020-02-04 05:00:00,Sector 16,Storm,237,40,1,High
2020-02-04 06:00:00,City Center,Clear,265,76,0,High
2020-02-04 07:00:00,Sector 16,Cloudy,295,78,0,High
2020-02-04 08:00:00,Highway 21,Fog,170,19,0,High
2020-02-04 09:00:00,Sector 62,Cloudy,215,66,0,Medium
2020-02-04 10:00:00,Sector 16,Rain,40,22,0,High
2020-02-04 11:00:00,Sector 62,Cloudy,276,50,0,Low
2020-02-04 12:00:00,Highway 21,Rain,36,65,1,High
2020-02-04 13:00:00,Highway 21,Rain,70,47,0,High
2020-02-04 14:00:00,Sector 62,Rain,289,48,0,Medium
2020-02-04 15:00:00,Intersection A,Rain,102,70,0,Low
2020-02-04 16:00:00,Intersection B,Rain,143,59,0,Low
2020-02-04 17:00:00,Bypass Road,Storm,281,83,0,Medium
2020-02-04 18:00:00,Intersection A,Cloudy,68,43,0,Medium
2020-02-04 19:00:00,Intersection A,Storm,25,9,0,Low
2020-02-04 20:00:00,City Center,Storm,136,61,1,Low
2020-02-04 21:00:00,Bypass Road,Clear,137,19,1,High
2020-02-04 22:00:00,Bypass Road,Clear,282,20,0,Medium
2020-02-04 23:00:00,Intersection A,Clear,148,61,0,Low
2020-02-05 00:00:00,Sector 16,Fog,190,29,0,Low
2020-02-05 01:00:00,City Center,Clear,46,26,1,Medium
2020-02-05 02:00:00,City Center,Cloudy,218,35,0,Medium
2020-02-05 03:00:00,Highway 21,Storm,116,38,0,Low
2020-02-05 04:00:00,Bypass Road,Cloudy,36,20,0,Medium
2020-02-05 05:00:00,Intersection A,Clear,192,74,0,Low
2020-02-05 06:00:00,Highway 21,Fog,120,63,0,Low
2020-02-05 07:00:00,Sector 62,Fog,205,19,0,High
2020-02-05 08:00:00,Intersection B,Storm,203,17,0,High
2020-02-05 09:00:00,City Center,Cloudy,234,28,0,Medium
2020-02-05 10:00:00,Sector 62,Rain,270,17,0,Medium
2020-02-05 11:00:00,Sector 62,Cloudy,235,69,0,Low
